id,project_is_approved
p233245,0.959606822828129
p096795,0.8965029368059751
p236235,0.9750963442719107
p233680,0.880236081856118
p171879,0.8563404295034261
p016071,0.9671930313001152
p099906,0.9313904004777023
p200236,0.9491748299003132
p129452,0.7455501837511487
p186652,0.9699232286667199
p257992,0.9490817389535048
p055177,0.724895391070158
p069502,0.46577795301439934
p099455,0.8571832441417456
p226195,0.9685979801054823
p048432,0.968157048320563
p028074,0.9732354483691638
p188220,0.7600012579484857
p213507,0.8099129356450084
p006068,0.718496898986105
p124112,0.9217283048823294
p190450,0.9557050471490564
p180156,0.9142444426477785
p025868,0.7445079280377076
p134875,0.8990119470033116
p169259,0.9009792974278055
p124445,0.9608709879279113
p090153,0.9388839562846292
p086796,0.8639140339722631
p101412,0.9618193257269366
p249795,0.953563001903631
p185278,0.8948572515179645
p052706,0.9392821950171393
p118380,0.9705198472841027
p258109,0.95772229561338
p033638,0.877008507709699
p190269,0.9529374559849293
p166424,0.8563742710312723
p128851,0.9079131924010179
p059448,0.9641169478030553
p020036,0.6476846072448625
p241422,0.9314909854715212
p155492,0.9405524595901681
p062100,0.8361929525850922
p159786,0.9076549304639027
p144841,0.801457836356739
p085470,0.9148140122060907
p130095,0.6345836288906392
p047018,0.9618308739868695
p016587,0.8600781940429605
p087209,0.6521919088017712
p188130,0.9149436602557628
p101731,0.6793410012356447
p232762,0.9850892597573728
p167483,0.906552747622867
p076351,0.8725013507262926
p185000,0.977563521342248
p101086,0.8814710235268244
p026220,0.9686470788738616
p028685,0.7223767997179519
p069530,0.9227973441599782
p056829,0.6167917349167772
p047088,0.8776179580615339
p134783,0.8518071887685349
p033569,0.9681949197481222
p066632,0.8642800127601922
p249875,0.9761022121383661
p246378,0.8981001399752215
p088359,0.9320590393670899
p068216,0.8493756965199206
p132793,0.9361054500565221
p012075,0.9702690340000231
p034160,0.9819948214336816
p164095,0.7850385084973721
p101374,0.8288849179734313
p179164,0.7618644028603027
p144206,0.8902832369649799
p117651,0.7951268932761659
p037059,0.9375827525813559
p156849,0.8899464386780315
p096892,0.9602601144148
p161212,0.5472195653464939
p099186,0.6094103442822029
p124024,0.8883507758437563
p200265,0.8871626956553331
p034357,0.9489376189747403
p177052,0.6262100977279216
p127983,0.4764715682290406
p257497,0.9526066633506662
p017783,0.9532537657108352
p036670,0.9861105181323121
p187035,0.9765326310570616
p251797,0.951201487795707
p081183,0.9720162858340197
p211028,0.9510324437844804
p197996,0.9451896392102641
p175648,0.9631768077575269
p069955,0.9124137284607231
p126285,0.9057912078440454
p073482,0.6088807877669822
p021363,0.8849255920985538
p018483,0.9634685795104455
p120512,0.9452132699071765
p224623,0.9712168081561237
p046024,0.96975683377068
p128133,0.9494250250120589
p111612,0.9768611370310936
p216008,0.9461935135985111
p250197,0.750143954411121
p038264,0.959563975193455
p037304,0.8829466762292969
p233182,0.8364373085119139
p187950,0.9452751160853438
p194163,0.9046447355983537
p123572,0.8650921823396451
p213676,0.5380132351624154
p242177,0.9791208144433109
p228376,0.7976952467475846
p098358,0.8405484104878006
p208182,0.8546145689243289
p192069,0.953476477827407
p125208,0.9589131475563629
p068618,0.7024086405417442
p250399,0.9101635840123696
p096146,0.9840964029867617
p014072,0.8753910082649627
p170811,0.8580574217927034
p016865,0.5169257900330997
p000502,0.9618399559979838
p243659,0.9333386300014862
p123641,0.944034333847904
p179222,0.960947866048203
p119669,0.972877387143655
p224232,0.9682431361366145
p113196,0.8670930802567509
p197404,0.9527806075296892
p040348,0.9094889216534345
p220547,0.8998827301203618
p152772,0.6509458872101607
p227843,0.9621124579020276
p243822,0.9280836552364078
p042663,0.8361993172569246
p103616,0.9304247882916452
p119315,0.8578145430153254
p112683,0.9094569061539602
p134225,0.5280833274935828
p178686,0.48992752005961815
p104414,0.8177350947612874
p196430,0.8105045788744593
p121265,0.9662034695074986
p002111,0.9046665235237817
p048656,0.9565524980128853
p100742,0.8825766581208977
p240945,0.9101327985704674
p196948,0.8460125013540821
p161397,0.9363228788284367
p085333,0.691115904293727
p051174,0.8886468526521177
p226030,0.800734396815542
p200031,0.9542028063817488
p099283,0.8179650282803155
p012888,0.9726011364416364
p213138,0.6909267283529892
p259594,0.8979614932034278
p169939,0.6513579433406649
p189829,0.9184262531791372
p180698,0.9658002128535992
p041111,0.9175263099949014
p108577,0.9549277502610299
p024499,0.7241415309871824
p009156,0.9139874947074218
p154797,0.7303314973149206
p019957,0.9344529418545984
p137043,0.9768524339381156
p183936,0.975226607008061
p143641,0.7240625332454724
p201920,0.4569829332458163
p169193,0.9081363060364673
p215466,0.8843446766726077
p124527,0.7303313703065434
p241030,0.8551250310551742
p252968,0.8865234358562994
p090991,0.636476971489316
p138331,0.9487969663206884
p199355,0.9675970801037389
p084300,0.9433737092221787
p096238,0.7644205384546339
p081530,0.8957501895907791
p178898,0.958559092767678
p177763,0.8662793391387592
p175360,0.9943161920467973
p218759,0.9235349937653186
p225010,0.9513567036905571
p015130,0.9188397493056149
p161752,0.7280024798365953
p152538,0.9449982334695398
p237080,0.9609549068007598
p199291,0.9780540417655603
p136751,0.9480318540730619
p108958,0.9643283274691964
p110542,0.9195926588795154
p043509,0.9137453757898198
p251751,0.8638425053928642
p241189,0.9651510897675444
p194788,0.9191688953268622
p175510,0.9192659277663537
p113659,0.8668819403255869
p038018,0.831389620330592
p109620,0.9577583866509856
p198992,0.8747977391856342
p001237,0.6828739824078008
