id,project_is_approved
p233245,0.9048648143839922
p096795,0.9094309878352312
p236235,0.9101374642669943
p233680,0.8800360356535439
p171879,0.832578834463792
p016071,0.8711413772838261
p099906,0.9218724585839667
p200236,0.8913858388143711
p129452,0.7355791251901677
p186652,0.9284576804255787
p257992,0.8990103554651138
p055177,0.7420259098086426
p069502,0.5729459053952638
p099455,0.8312625716286227
p226195,0.9075093468682806
p048432,0.9668211723806621
p028074,0.9485245884220191
p188220,0.7716778683592099
p213507,0.7252946240527332
p006068,0.644106952967926
p124112,0.9233490125600762
p190450,0.9057875329970019
p180156,0.9206347750379921
p025868,0.7124083242496635
p134875,0.8493085234612168
p169259,0.8654848448356416
p124445,0.9145861242420107
p090153,0.875001926329803
p086796,0.8476171323192222
p101412,0.9430352897263165
p249795,0.9263179108363575
p185278,0.8836489351755321
p052706,0.8845831806474155
p118380,0.9360968614221736
p258109,0.876585931416734
p033638,0.8478593843080713
p190269,0.9171902179776056
p166424,0.8840508260677298
p128851,0.832891374807179
p059448,0.9503112794372113
p020036,0.6437754263133918
p241422,0.9112607235099187
p155492,0.8269721036062001
p062100,0.8122407446532894
p159786,0.8885600862339074
p144841,0.8052847202091152
p085470,0.8087598891034594
p130095,0.587566789490048
p047018,0.9230080314939529
p016587,0.7832166046124966
p087209,0.5436857115070008
p188130,0.9250521569378334
p101731,0.6745695339418167
p232762,0.9774815318403707
p167483,0.8422180734866793
p076351,0.8312717193582174
p185000,0.9368823141870883
p101086,0.8638274958789592
p026220,0.9517948490110157
p028685,0.6891068501053151
p069530,0.8788697830710023
p056829,0.6432902573311886
p047088,0.8068723738095549
p134783,0.7694290657840934
p033569,0.933048222409519
p066632,0.8797359576046682
p249875,0.9499030108926053
p246378,0.8859106805931718
p088359,0.8916806129026177
p068216,0.869868718073781
p132793,0.9150613403508576
p012075,0.95372609997638
p034160,0.9515102986472027
p164095,0.7640149495974589
p101374,0.8179427517349426
p179164,0.7559172412193624
p144206,0.7960529915381759
p117651,0.6801006757968329
p037059,0.9134182085048373
p156849,0.8298284638554356
p096892,0.9325337934715555
p161212,0.44482058580690603
p099186,0.6788554023670433
p124024,0.8612448810583483
p200265,0.7912863117054998
p034357,0.9391174646608523
p177052,0.5099532994809708
p127983,0.5120756856083581
p257497,0.9304802403192253
p017783,0.9159445362616563
p036670,0.9700205042435157
p187035,0.9682873161876335
p251797,0.9052683152956637
p081183,0.8824238785782544
p211028,0.9473934299791296
p197996,0.9485124738887557
p175648,0.9403753400742374
p069955,0.9336653774654845
p126285,0.8308677397902626
p073482,0.6370556326630328
p021363,0.8645042591331122
p018483,0.9294063558580492
p120512,0.925163432646037
p224623,0.947264236190054
p046024,0.9579670984628196
p128133,0.8942202525963049
p111612,0.9141438074673518
p216008,0.8928874969541909
p250197,0.6646437819372141
p038264,0.9538584359234399
p037304,0.8834476485406294
p233182,0.8658366119923806
p187950,0.9131352771039843
p194163,0.8769315879262866
p123572,0.842540127828585
p213676,0.5135479456854991
p242177,0.955600376478778
p228376,0.883298747904852
p098358,0.7821974579346785
p208182,0.903925309937507
p192069,0.9137420481492343
p125208,0.9324042465704818
p068618,0.7243287279888966
p250399,0.8400443889953464
p096146,0.9505434556411154
p014072,0.7262009618786206
p170811,0.7992416507051258
p016865,0.557249290294068
p000502,0.9359947820223562
p243659,0.9230647292383757
p123641,0.9268487094250131
p179222,0.9150739449000754
p119669,0.9221711092641609
p224232,0.9501771226476685
p113196,0.7396003126621147
p197404,0.9012119968593313
p040348,0.8994292400642696
p220547,0.9068672401470539
p152772,0.7257469284483838
p227843,0.9330627952214395
p243822,0.8784762290802093
p042663,0.823142269896127
p103616,0.8898759257003148
p119315,0.8926514276314316
p112683,0.8698137322066626
p134225,0.6069663360031705
p178686,0.6374552959608226
p104414,0.7921381288095374
p196430,0.8436708188544072
p121265,0.9538095585076108
p002111,0.9156192481974537
p048656,0.8959578494747515
p100742,0.9161061293371567
p240945,0.8828297008267254
p196948,0.8072298039272484
p161397,0.9318361187499488
p085333,0.6991968559543135
p051174,0.8445213754263438
p226030,0.806383915593036
p200031,0.914602796649075
p099283,0.7915062592870279
p012888,0.9426559392808139
p213138,0.7122754410001966
p259594,0.9359057864065785
p169939,0.6392375803292518
p189829,0.8435448354139853
