id,project_is_approved
p233245,0.9063875865000001
p096795,0.8860400144
p236235,0.8263149045
p233680,0.8586050206999999
p171879,0.8565611226000001
p016071,0.8932143565
p099906,0.8416108802
p200236,0.8448963955
p129452,0.7911771146
p186652,0.9148574118
p257992,0.8926846547
p055177,0.7297171451000001
p069502,0.34485420969999997
p099455,0.6528070112
p226195,0.8924879544
p048432,0.9150666823
p028074,0.9199738573999999
p188220,0.5737223823
p213507,0.8512128567
p006068,0.691314656
p124112,0.8633839512
p190450,0.9050468314
p180156,0.7990613545999999
p025868,0.5837519278
p134875,0.8434351609
p169259,0.5995541671
p124445,0.8929401831
p090153,0.8805255013
p086796,0.8080431011
p101412,0.8912081359999999
p249795,0.9041437158
p185278,0.8347011044
p052706,0.8400751966
p118380,0.891588177
p258109,0.8876462071
p033638,0.8583225040000001
p190269,0.8871503414
p166424,0.8721400106999999
p128851,0.8506161851999999
p059448,0.8618658441
p020036,0.5183447415
p241422,0.8426056877
p155492,0.8396265167
p062100,0.7435078198
p159786,0.8019046243000001
p144841,0.7863295775
p085470,0.734654556
p130095,0.39521116289999997
p047018,0.8523287426
p016587,0.7881626981000001
p087209,0.6146200658
p188130,0.8753924222
p101731,0.5825648304
p232762,0.9359348955
p167483,0.8038325405
p076351,0.7579462166
p185000,0.9133840413
p101086,0.7588612845999999
p026220,0.9218338945000001
p028685,0.7848032649
p069530,0.8584107162000001
p056829,0.5493581117
p047088,0.68500706
p134783,0.8674718218999999
p033569,0.8436803897
p066632,0.8681791633
p249875,0.9062460070999999
p246378,0.8604291446
p088359,0.7186549552
p068216,0.836714955
p132793,0.9121609982
p012075,0.9238596907
p034160,0.9172618637000001
p164095,0.566872104
p101374,0.8236691443999999
p179164,0.7765271085
p144206,0.8485641032
p117651,0.6933872609
p037059,0.8732079184
p156849,0.7794741676000001
p096892,0.8806200237999999
p161212,0.42550463200000005
p099186,0.7828220075
p124024,0.7988092896
p200265,0.7849865666
p034357,0.9017327789
p177052,0.34551236679999997
p127983,0.41260529409999996
p257497,0.9154342562000001
p017783,0.8559123198
p036670,0.9201280915000001
p187035,0.9214169977
p251797,0.7058691194
p081183,0.8507799859
p211028,0.9155583116
p197996,0.8615407923999999
p175648,0.8559104475
p069955,0.8782780738
p126285,0.8737085509
p073482,0.6096217432
p021363,0.7455034295
p018483,0.8724739617
p120512,0.8893976308
p224623,0.9215420456
p046024,0.7391220062
p128133,0.8641757348000001
p111612,0.8856410656999999
p216008,0.9047305496
p250197,0.5326847452000001
p038264,0.8995649302
p037304,0.8371830304000001
p233182,0.8453180701
p187950,0.9032809258
p194163,0.811772099
p123572,0.8535401353000001
p213676,0.34252539740000004
p242177,0.8674910348999999
p228376,0.7974284681999999
p098358,0.79563947
p208182,0.9008395818000001
p192069,0.8178997735
p125208,0.8878079615000001
p068618,0.5402522217
p250399,0.8053706126000001
p096146,0.917682807
p014072,0.6524120881000001
p170811,0.5753162561
p016865,0.4944620396
p000502,0.9164318862999999
p243659,0.8625633811
p123641,0.8592162193
p179222,0.8113390631999999
p119669,0.894065239
p224232,0.9089147778
p113196,0.7964042093000001
p197404,0.8410135087
p040348,0.8748392478
p220547,0.7593022759999999
p152772,0.548572712
p227843,0.914171747
p243822,0.8989713659999999
p042663,0.8273838595999999
p103616,0.8576724745000001
p119315,0.7807692568000001
p112683,0.8627403353
p134225,0.4356617154
p178686,0.5693626963
p104414,0.7871117845000001
p196430,0.8416079109000001
p121265,0.9086354882
p002111,0.89426819
p048656,0.8586773756999999
p100742,0.8424678790000001
p240945,0.8336442381
p196948,0.7046485548
p161397,0.8860976287000001
p085333,0.6053307306
p051174,0.8143516881
p226030,0.8009449045
p200031,0.8914502114
p099283,0.5110126421
p012888,0.9196113691
p213138,0.7338819539
p259594,0.7827277555
p169939,0.6575867389
p189829,0.81538231
p180698,0.9187290673999999
p041111,0.8609036690999999
p108577,0.8848731352
p024499,0.8369881996999999
p009156,0.9010734631999999
p154797,0.7842409383
p019957,0.8903439528
p137043,0.8689535356
p183936,0.9127709431000001
p143641,0.5986715443999999
p201920,0.3507401913
p169193,0.836795637
p215466,0.8878420956
p124527,0.6998371995
p241030,0.7918892731
p252968,0.7716757061
p090991,0.7490199436
p138331,0.8841460084
p199355,0.8646500037999999
p084300,0.8948517992
p096238,0.7444227563
p081530,0.7102971026
p178898,0.85066755
p177763,0.9056086154999999
p175360,0.8967529479
p218759,0.8814817237
p225010,0.8831938736
p015130,0.7473319617
p161752,0.4818942733
p152538,0.8499103592
p237080,0.9138107272
p199291,0.9232860578000001
p136751,0.9132435195
p108958,0.8965244990000001
p110542,0.7573823292
p043509,0.8647082903
p251751,0.6813662517
p241189,0.8845554032999999
p194788,0.8896461997
p175510,0.8147233936
p113659,0.8356107545
p038018,0.7261582393000001
p109620,0.9064312223000001
p198992,0.7479731181999999
p001237,0.7421341294
p156569,0.40327968560000005
p183302,0.6943930649
p068100,0.7710998969
p013384,0.7339572165
p189300,0.3677951829
p185448,0.8723614559
p140668,0.8319515365000001
p070387,0.78752733
p033345,0.8850768820999999
p049875,0.8867845045
p112795,0.8165789703
p042765,0.9000393851
p183727,0.8733666244
p258333,0.9167968879
p164654,0.899077762
p111121,0.9066756608
p007364,0.9106298155
p235281,0.37240354259999997
p184766,0.8704890359999999
p118290,0.793480845
p134315,0.7505022537
p008931,0.8063615923999999
p193216,0.8620207198000001
p099504,0.6519221949
p185939,0.7903684053
p212541,0.8812736393
p057050,0.4815140564
p235964,0.7486740118
p019799,0.9100987435
p226343,0.8485369982
p247942,0.9147164462
p034876,0.9124079631
p127034,0.8261822215000001
p122910,0.8967814453
p112781,0.6240174199
p167054,0.9015166956999999
p091175,0.8888883093000001
p192661,0.9246426158
p254171,0.876260866
p056473,0.8953837957999999
p186773,0.8690750043000001
p005448,0.6719956378
p127039,0.8395322028
p019902,0.9170599599
p109258,0.8524139759999999
p256814,0.49243826799999996
p086119,0.9192845727
p085718,0.6521421615999999
p000341,0.6890382632
p153871,0.5107914925
p015527,0.9070051025
p180082,0.7963556573
p114608,0.9057111749
p255258,0.7056050205
p074885,0.4359495131
p158107,0.8811760462
p194785,0.515824615
p053919,0.8621960203
p118270,0.7785630173
p173735,0.9057402833
p166438,0.8461315008
p229032,0.8604305301
p126693,0.8393654870999999
p093408,0.8243682045999999
p078376,0.8148261974
p256718,0.8060315159999999
p257276,0.8764973709999999
p139883,0.8858116021
p112417,0.6815100987999999
p006285,0.9141684414
p158702,0.879677865
p180517,0.842526178
p103302,0.8759573996
p085035,0.8133700412
p052579,0.7989642101000001
p034767,0.8477815364
p164787,0.4056566985
p068805,0.8978795384999999
p099314,0.6173841427000001
p247448,0.5656278248
p010132,0.9018997195
p149889,0.8845429434000001
p244732,0.8727449565000001
p132573,0.7558408429000001
p022004,0.8990313906
p232062,0.5658870404999999
p227193,0.9150956795999999
p001484,0.8471035535
p212354,0.1632311711
p218435,0.8848029082
p070650,0.8794162264000001
p088920,0.6991626612
p121609,0.8792509156
p050858,0.9239573248
p132912,0.8029313106999999
p150879,0.5755724328
p243365,0.8553570726
p114677,0.7817624378
p228243,0.8946543378
p042290,0.8999830408
p104397,0.8391507790999999
p042280,0.7066551775
p137702,0.8316420956999999
p084377,0.8862764598
p041654,0.837446647
p119772,0.5639578964999999
p098282,0.7123945106999999
p087508,0.883934432
p107066,0.5775847575
p241315,0.5883121158
p034181,0.6764298278
p079792,0.8882339076000001
p206611,0.8425995581
p233647,0.8904231662000001
p072113,0.7658545904999999
p085444,0.8762677527
p028452,0.8593331064
p104178,0.8025848879999999
p097168,0.4988406822
p211339,0.9154506841
p109077,0.8113093904
p074743,0.7319992323000001
p207729,0.836117025
p204533,0.8719327204999999
p207665,0.5550535021999999
p217044,0.8546577895999999
p185822,0.8706238242000001
p223903,0.8793994628
p253408,0.873239827
p021838,0.8012298145000001
p073176,0.5746074614
p097703,0.7977651554
p177982,0.9109422443
p209800,0.8926684248000001
p197472,0.5758680127
p176198,0.8795738725
p010602,0.9290982051000001
p045059,0.8697220481999999
p004465,0.8361292581
p201661,0.5042199346
p247377,0.742590807
p011839,0.8236920886
p181589,0.8074490347
p222352,0.6992330498999999
p033095,0.9169119241
p152161,0.9204144958
p146348,0.547387282
p081351,0.8170318697
p104086,0.8954501765
p129944,0.9310638734000001
p139971,0.8060582056000001
p019840,0.6093958128
p078847,0.8876558349
p187359,0.8980045962000001
p014981,0.9242271355
p078888,0.7166426579
p197493,0.8522667099
p223807,0.8753771164
p175173,0.7096437526
p184290,0.9187819888
p240381,0.8896608179000001
p192045,0.9005057672
p067483,0.9196498417
p065985,0.8431793555
p097988,0.7755939828
p014378,0.8702689511
p207504,0.7162587351999999
p124497,0.6646734468
p041514,0.8837846042
p053087,0.8922203969
p019766,0.7191426403
p042248,0.700156531
p162955,0.7896377304000001
p051634,0.7775032118999999
p042928,0.5039154638000001
p218938,0.8859014138
p096669,0.5380993575999999
p227913,0.8993518620000001
p128332,0.8251904884000001
p156792,0.8443263377
p072391,0.7881763714
p185449,0.8242019806
p166909,0.6755606328
p044691,0.8667278771
p101409,0.7817042202
p041121,0.9213659874
p238590,0.9127490191
p222387,0.8360769383
p234051,0.8895424037999999
p144094,0.8230720005
p091725,0.7340673490999999
p146744,0.8685562431999999
p217132,0.8838935434
p038548,0.9187276858
p163490,0.9180203735
p064027,0.8192228984000001
p252418,0.8015741735999999
p097793,0.7459154586
p127908,0.8403602084999999
p033793,0.3425273733
p041765,0.8686807148000001
p087059,0.8411107028
p139864,0.5923291639
p236252,0.9142839478
p100085,0.726657436
p099517,0.8437659204000001
p105054,0.8828078540000001
p129742,0.8736972654999999
p208479,0.7054862161
p216392,0.8544107895
p142815,0.8882105348999999
p241790,0.9070132679999999
p056395,0.8039948147
p121254,0.8378824568000001
p083120,0.7948335620999999
p136618,0.766023217
p060713,0.8979687726000001
p178996,0.8945962237999999
p005636,0.9061435326
p093473,0.9104716626999999
p189408,0.7955166199
p037253,0.8329279968000001
p077833,0.9209635293
p217127,0.9028172696
p035918,0.8914520183
p195304,0.5699703607
p184006,0.8713071589
p053912,0.9202722395
p249361,0.6444578388000001
p228033,0.8081604659
p120177,0.8619423172
p205087,0.8507615067000001
p065516,0.9053119054000001
p251979,0.8043774248000001
p116508,0.7618468246
